"Thu, 7 Mar 2024",12 - 1AM,9.1,0,100,90.5,0,N,Not Recommended
"Thu, 7 Mar 2024",1 - 2AM,9,0,100,90,0,N,Not Recommended
"Thu, 7 Mar 2024",2 - 3AM,8.6,0,100,89.9,0,N,Not Recommended
"Thu, 7 Mar 2024",3 - 4AM,8.3,0,100,89.8,0,W,Not Recommended
"Thu, 7 Mar 2024",4 - 5AM,9.4,0,100,89.1,0.4,SW,Not Recommended
"Thu, 7 Mar 2024",5 - 6AM,10.6,0,100,88.5,0.3,SW,Not Recommended
"Thu, 7 Mar 2024",6 - 7AM,11.3,0,100,88.2,0,N,Not Recommended
"Thu, 7 Mar 2024",7 - 8AM,11.8,0,100,88,0.1,SW,Not Recommended
"Thu, 7 Mar 2024",8 - 9AM,12.8,0,100,88.1,0.2,SW,Not Recommended
"Thu, 7 Mar 2024",9 - 10AM,14.7,0,99.7,89,0.1,SW,Not Recommended
"Thu, 7 Mar 2024",10 - 11AM,17,0,6.5,81.8,0.4,NW,Not Recommended
"Thu, 7 Mar 2024",11 - 12PM,18.4,0,1,72.4,1.9,W,Not Recommended
"Thu, 7 Mar 2024",12 - 1PM,19.7,0,0.7,67.7,3.8,W,Best Conditions
"Thu, 7 Mar 2024",1 - 2PM,20.2,0,0.6,58.2,10.7,SW,Best Conditions
"Thu, 7 Mar 2024",2 - 3PM,20.9,0,0.5,55.4,13.1,SW,Best Conditions
"Thu, 7 Mar 2024",3 - 4PM,20.2,0,0.6,59.1,12.4,SW,Best Conditions
"Thu, 7 Mar 2024",4 - 5PM,19.6,0,0.7,63.2,11.3,SW,Best Conditions
"Thu, 7 Mar 2024",5 - 6PM,19.8,0,0.7,63.2,10.2,SW,Best Conditions
"Thu, 7 Mar 2024",6 - 7PM,19.3,0,0.8,64.6,10.4,SW,Best Conditions
"Thu, 7 Mar 2024",7 - 8PM,18.4,0,6,70,8.2,SW,Best Conditions
"Thu, 7 Mar 2024",8 - 9PM,16.2,0.2,99.8,87.6,1.5,SW,Not Recommended
"Thu, 7 Mar 2024",9 - 10PM,15.8,0,100,88.8,0,NW,Not Recommended
"Thu, 7 Mar 2024",10 - 11PM,15.7,0,100,89,0.7,SW,Not Recommended
"Thu, 7 Mar 2024",11 - 12AM,16.9,0,100,87.2,3.1,SW,Best Conditions
"Fri, 8 Mar 2024",12 - 1AM,16.5,0,100,88.4,4.8,SW,Best Conditions
"Fri, 8 Mar 2024",1 - 2AM,15.6,0.2,100,88.9,3,SW,Not Recommended
"Fri, 8 Mar 2024",2 - 3AM,15.1,0,99.9,88.1,0,N,Not Recommended
"Fri, 8 Mar 2024",3 - 4AM,15.1,0.4,100,87.3,0.1,W,Not Recommended
"Fri, 8 Mar 2024",4 - 5AM,15.9,0,100,88.8,1.4,SW,Not Recommended
"Fri, 8 Mar 2024",5 - 6AM,16.2,0,99.9,89.2,0.7,S,Not Recommended
"Fri, 8 Mar 2024",6 - 7AM,16,0.2,99.9,89,4.9,SW,Not Recommended
"Fri, 8 Mar 2024",7 - 8AM,16.4,0,98.8,89.1,2.5,SW,Not Recommended
"Fri, 8 Mar 2024",8 - 9AM,18.2,0,10.6,84.6,5.4,SW,Best Conditions
"Fri, 8 Mar 2024",9 - 10AM,19.8,0,0.4,77.7,11.9,SW,Best Conditions
"Fri, 8 Mar 2024",10 - 11AM,20.6,0,0.4,73.6,15.9,SW,Extreme Caution
"Fri, 8 Mar 2024",11 - 12PM,20.6,0,0.4,74.1,14.3,SW,Best Conditions
"Fri, 8 Mar 2024",12 - 1PM,20.6,0,12.1,78,12.4,SW,Best Conditions
"Fri, 8 Mar 2024",1 - 2PM,20.3,0,25.1,82.5,12.1,SW,Best Conditions
"Fri, 8 Mar 2024",2 - 3PM,21.4,0,0.5,76.5,12.3,SW,Best Conditions
"Fri, 8 Mar 2024",3 - 4PM,22.3,0,0.3,71.2,14.7,SW,Best Conditions
"Fri, 8 Mar 2024",4 - 5PM,21.6,0,0.4,73.7,12.3,SW,Best Conditions
"Fri, 8 Mar 2024",5 - 6PM,20.8,0,0.4,78.3,12,SW,Best Conditions
"Fri, 8 Mar 2024",6 - 7PM,19.8,0,0.8,82.4,8,SW,Best Conditions
"Fri, 8 Mar 2024",7 - 8PM,18.6,0,3.4,87,5.1,SW,Best Conditions
"Fri, 8 Mar 2024",8 - 9PM,17.9,0,45.5,89,1.2,SW,Not Recommended
"Fri, 8 Mar 2024",9 - 10PM,18.2,0,1.8,87.8,1.8,SW,Not Recommended
"Fri, 8 Mar 2024",10 - 11PM,17.6,0,92.7,88,0.1,S,Not Recommended
"Fri, 8 Mar 2024",11 - 12AM,15.6,0,99.9,89.7,0,NW,Not Recommended
"Sat, 9 Mar 2024",12 - 1AM,14.1,0,100,89.2,0,NW,Not Recommended
"Sat, 9 Mar 2024",1 - 2AM,13.9,0,100,88.3,0,NW,Not Recommended
"Sat, 9 Mar 2024",2 - 3AM,13,0,100,88.2,0.1,N,Not Recommended
"Sat, 9 Mar 2024",3 - 4AM,11.5,0,100,88.3,0,N,Not Recommended
"Sat, 9 Mar 2024",4 - 5AM,11.4,0,100,88.1,0,N,Not Recommended
"Sat, 9 Mar 2024",5 - 6AM,10.9,0,100,88.1,0,SW,Not Recommended
"Sat, 9 Mar 2024",6 - 7AM,10.9,0,100,87.9,0,N,Not Recommended
"Sat, 9 Mar 2024",7 - 8AM,11.1,0,100,87.9,0,N,Not Recommended
"Sat, 9 Mar 2024",8 - 9AM,13.7,0,100,88.4,0,N,Not Recommended
"Sat, 9 Mar 2024",9 - 10AM,16.8,0,23.3,82.1,1.5,SW,Not Recommended
"Sat, 9 Mar 2024",10 - 11AM,18.8,0,0.3,66.4,10.6,S,Best Conditions
"Sat, 9 Mar 2024",11 - 12PM,19.4,0,0.3,63.5,13.5,SW,Best Conditions
"Sat, 9 Mar 2024",12 - 1PM,19.6,0,0.3,62.9,15.2,SW,Extreme Caution
"Sat, 9 Mar 2024",1 - 2PM,20,0,0.3,62.3,17,SW,Extreme Caution
"Sat, 9 Mar 2024",2 - 3PM,20.3,0,0.3,64.7,15.9,SW,Extreme Caution
"Sat, 9 Mar 2024",3 - 4PM,20,0,0.3,63.5,16.4,SW,Extreme Caution
"Sat, 9 Mar 2024",4 - 5PM,20,0,0.3,65.4,15.5,SW,Extreme Caution
"Sat, 9 Mar 2024",5 - 6PM,19.3,0,0.4,70.6,15.5,SW,Extreme Caution
"Sat, 9 Mar 2024",6 - 7PM,18.3,0,0.6,74,12.7,S,Best Conditions
"Sat, 9 Mar 2024",7 - 8PM,17.7,0,0.6,73.3,8.8,S,Best Conditions
"Sat, 9 Mar 2024",8 - 9PM,17.4,0,0.7,75.4,3.9,S,Best Conditions
"Sat, 9 Mar 2024",9 - 10PM,17,0,0.9,76.3,4.6,SW,Best Conditions
"Sat, 9 Mar 2024",10 - 11PM,14.9,0,11.2,82.5,0,SW,Not Recommended
"Sat, 9 Mar 2024",11 - 12AM,12.6,0,79.6,88.9,0,N,Not Recommended
"Sun, 10 Mar 2024",12 - 1AM,11.3,0,97.7,89.8,0,N,Not Recommended
"Sun, 10 Mar 2024",1 - 2AM,10.7,0,100,89.4,0,N,Not Recommended
"Sun, 10 Mar 2024",2 - 3AM,9.8,0,100,89.2,0,N,Not Recommended
"Sun, 10 Mar 2024",3 - 4AM,9.5,0,100,88.9,0,N,Not Recommended
"Sun, 10 Mar 2024",4 - 5AM,9.2,0,100,88.7,0,N,Not Recommended
"Sun, 10 Mar 2024",5 - 6AM,9.7,0,100,88.3,0,N,Not Recommended
"Sun, 10 Mar 2024",6 - 7AM,11.4,0,100,87.4,0,N,Not Recommended
"Sun, 10 Mar 2024",7 - 8AM,12.9,0,100,86.5,0.2,N,Not Recommended
"Sun, 10 Mar 2024",8 - 9AM,15.1,0,100,86.4,0.2,NE,Not Recommended
"Sun, 10 Mar 2024",9 - 10AM,19.4,0,29.1,75.7,11.1,NE,Best Conditions
"Sun, 10 Mar 2024",10 - 11AM,20.6,0,0.5,68.2,12.8,NE,Best Conditions
"Sun, 10 Mar 2024",11 - 12PM,21.5,0,0.5,65.7,11.3,NE,Best Conditions
"Sun, 10 Mar 2024",12 - 1PM,22,0,0.4,64.2,10.7,NE,Best Conditions
"Sun, 10 Mar 2024",1 - 2PM,22.6,0,0.3,63.3,9.7,NE,Best Conditions
"Sun, 10 Mar 2024",2 - 3PM,22.6,0,0.3,62.9,9.2,NE,Best Conditions
"Sun, 10 Mar 2024",3 - 4PM,23.3,0,0.3,60.6,8.2,NE,Best Conditions
"Sun, 10 Mar 2024",4 - 5PM,23.6,0,0.3,58.9,7.6,NE,Best Conditions
"Sun, 10 Mar 2024",5 - 6PM,23.2,0,0.4,60.3,2.8,NE,Not Recommended
"Sun, 10 Mar 2024",6 - 7PM,22.2,0,0.5,65.2,2.3,E,Not Recommended
"Sun, 10 Mar 2024",7 - 8PM,21.1,0,0.7,69.1,5.2,S,Best Conditions
"Sun, 10 Mar 2024",8 - 9PM,18.7,0,3.9,78,0,S,Not Recommended
"Sun, 10 Mar 2024",9 - 10PM,17.1,0,17.6,83.9,0.2,N,Not Recommended
"Sun, 10 Mar 2024",10 - 11PM,14.6,0,92.9,88.7,0,N,Not Recommended
"Sun, 10 Mar 2024",11 - 12AM,13.4,0,99.6,88.8,0,N,Not Recommended
"Mon, 11 Mar 2024",12 - 1AM,12.3,0,100,88.3,0,N,Not Recommended
"Mon, 11 Mar 2024",1 - 2AM,11.4,0,100,88,0,N,Not Recommended
"Mon, 11 Mar 2024",2 - 3AM,11.3,0,100,87.7,0,N,Not Recommended
"Mon, 11 Mar 2024",3 - 4AM,10.8,0,100,87.6,0,N,Not Recommended
"Mon, 11 Mar 2024",4 - 5AM,10.9,0,100,87.4,0,N,Not Recommended
"Mon, 11 Mar 2024",5 - 6AM,10.7,0,100,87.3,0,N,Not Recommended
"Mon, 11 Mar 2024",6 - 7AM,11.1,0,100,87,0,N,Not Recommended
"Mon, 11 Mar 2024",7 - 8AM,12.1,0,100,86.5,0,N,Not Recommended
"Mon, 11 Mar 2024",8 - 9AM,15.3,0,100,85.5,0.5,SW,Not Recommended
"Mon, 11 Mar 2024",9 - 10AM,19.6,0,57.4,83.5,12.3,SW,Best Conditions
"Mon, 11 Mar 2024",10 - 11AM,20.7,0,1.2,74.8,16.9,SW,Extreme Caution
"Mon, 11 Mar 2024",11 - 12PM,21.1,0,0.8,72.1,17.1,SW,Extreme Caution
"Mon, 11 Mar 2024",12 - 1PM,21.1,0,0.6,71,18.2,SW,Extreme Caution
"Mon, 11 Mar 2024",1 - 2PM,21,0,0.5,68.9,19.1,SW,Extreme Caution
"Mon, 11 Mar 2024",2 - 3PM,20.9,0,0.5,68.5,20.1,SW,Extreme Caution
"Mon, 11 Mar 2024",3 - 4PM,20.5,0,0.5,68,20,SW,Extreme Caution
"Mon, 11 Mar 2024",4 - 5PM,19.2,0,0.7,70.7,18.9,SW,Extreme Caution
"Mon, 11 Mar 2024",5 - 6PM,18.6,0,0.9,73.4,16.1,SW,Extreme Caution
"Mon, 11 Mar 2024",6 - 7PM,18.3,0,0.9,73.2,12.9,SW,Best Conditions
"Mon, 11 Mar 2024",7 - 8PM,18,0,1,75.1,12.9,SW,Best Conditions
"Mon, 11 Mar 2024",8 - 9PM,17.8,0,1,75.9,12.7,SW,Best Conditions
"Mon, 11 Mar 2024",9 - 10PM,17.7,0,1.2,78,10.2,SW,Best Conditions
"Mon, 11 Mar 2024",10 - 11PM,17.8,0,1.3,79.5,11.9,SW,Best Conditions
"Mon, 11 Mar 2024",11 - 12AM,18,0,1.4,79.9,11.8,SW,Best Conditions
"Tue, 12 Mar 2024",12 - 1AM,18.1,0,2.4,81.8,10.2,SW,Best Conditions
"Tue, 12 Mar 2024",1 - 2AM,17.6,0,54.6,86.7,9.6,SW,Best Conditions
"Tue, 12 Mar 2024",2 - 3AM,17,0,99.6,86.9,7,SW,Best Conditions
"Tue, 12 Mar 2024",3 - 4AM,17.1,0,100,84.9,5.7,SW,Best Conditions
"Tue, 12 Mar 2024",4 - 5AM,17.3,0,100,84.4,3.3,SW,Best Conditions
"Tue, 12 Mar 2024",5 - 6AM,17.4,0.6,100,84.2,0.1,SW,Not Recommended
"Tue, 12 Mar 2024",6 - 7AM,17.5,0,100,83.8,0,W,Not Recommended
"Tue, 12 Mar 2024",7 - 8AM,17.6,0,100,83.5,0,W,Not Recommended
"Tue, 12 Mar 2024",8 - 9AM,18.1,0.2,99.8,83.2,0.1,W,Not Recommended
"Tue, 12 Mar 2024",9 - 10AM,18.6,0.2,99.6,83,0.7,W,Not Recommended
"Tue, 12 Mar 2024",10 - 11AM,19.2,0,99.4,83.5,2.5,SW,Not Recommended
"Tue, 12 Mar 2024",11 - 12PM,19.4,0.2,99.3,83.8,3.1,SW,Not Recommended
"Tue, 12 Mar 2024",12 - 1PM,20,0.2,99.2,84.8,6.8,SW,Not Recommended
"Tue, 12 Mar 2024",1 - 2PM,20.3,0.4,58.8,86.1,8.3,SW,Not Recommended
"Tue, 12 Mar 2024",2 - 3PM,20.5,0,43.3,87.1,10.2,SW,Best Conditions
"Tue, 12 Mar 2024",3 - 4PM,20.4,0,66.2,87.1,10.7,SW,Best Conditions
"Tue, 12 Mar 2024",4 - 5PM,20.7,0.2,78.9,87.1,8,SW,Not Recommended
"Tue, 12 Mar 2024",5 - 6PM,20.8,0.2,55.2,87.5,10.6,SW,Not Recommended
"Tue, 12 Mar 2024",6 - 7PM,20.6,0,0.7,87.5,10.6,SW,Best Conditions
"Tue, 12 Mar 2024",7 - 8PM,19.5,0,4.1,88.2,3.9,SW,Best Conditions
"Tue, 12 Mar 2024",8 - 9PM,19.4,0,1.2,88.2,0.9,SW,Not Recommended
"Tue, 12 Mar 2024",9 - 10PM,19.2,0,23.2,88,0,N,Not Recommended
"Tue, 12 Mar 2024",10 - 11PM,19.1,0,97.5,87,0.1,SW,Not Recommended
"Tue, 12 Mar 2024",11 - 12AM,19,0,100,85.5,0,N,Not Recommended
"Wed, 13 Mar 2024",12 - 1AM,19,0.2,100,84.6,0.2,SW,Not Recommended
"Wed, 13 Mar 2024",1 - 2AM,18.9,0,100,83.9,0.2,W,Not Recommended
"Wed, 13 Mar 2024",2 - 3AM,18.7,0,100,83.7,0.1,W,Not Recommended
"Wed, 13 Mar 2024",3 - 4AM,18.7,0,100,83.5,0.5,SW,Not Recommended
"Wed, 13 Mar 2024",4 - 5AM,18.6,0,99.9,84,3.5,SW,Best Conditions
"Wed, 13 Mar 2024",5 - 6AM,18.5,0,99.9,84.1,0.9,SW,Not Recommended
"Wed, 13 Mar 2024",6 - 7AM,18.5,0,99.5,84,1.3,SW,Not Recommended
"Wed, 13 Mar 2024",7 - 8AM,18.6,0,99.1,84.8,0.2,SW,Not Recommended
"Wed, 13 Mar 2024",8 - 9AM,19.3,0,35.1,86.8,0.7,SW,Not Recommended
"Wed, 13 Mar 2024",9 - 10AM,19.7,0,5.3,87.7,7,SW,Best Conditions
"Wed, 13 Mar 2024",10 - 11AM,20.8,0,0.5,86.2,11.8,SW,Best Conditions
"Wed, 13 Mar 2024",11 - 12PM,21.2,0,0.3,81.9,15.3,SW,Extreme Caution
"Wed, 13 Mar 2024",12 - 1PM,21.5,0,0.3,79.7,14.7,SW,Best Conditions
"Wed, 13 Mar 2024",1 - 2PM,21.9,0.2,0.3,77.2,15.4,SW,Not Recommended
"Wed, 13 Mar 2024",2 - 3PM,21.4,0,1.4,80,15.6,SW,Extreme Caution
"Wed, 13 Mar 2024",3 - 4PM,21.8,0,1,78.6,16.9,SW,Extreme Caution
"Wed, 13 Mar 2024",4 - 5PM,21.6,0,0.5,78.1,17.1,SW,Extreme Caution
"Wed, 13 Mar 2024",5 - 6PM,21.2,0,0.4,79.2,15.6,SW,Extreme Caution
"Wed, 13 Mar 2024",6 - 7PM,20.6,0,0.5,82,11.4,SW,Best Conditions
"Wed, 13 Mar 2024",7 - 8PM,19.4,0,0.8,86,7.2,SW,Best Conditions
"Wed, 13 Mar 2024",8 - 9PM,18.1,0,2.3,87.6,4,SW,Best Conditions
"Wed, 13 Mar 2024",9 - 10PM,17.1,0,46.3,88.4,0.9,SW,Not Recommended
"Wed, 13 Mar 2024",10 - 11PM,15.8,0,94.1,89.2,0,N,Not Recommended
"Wed, 13 Mar 2024",11 - 12AM,14.5,0,98.2,88.4,0,N,Not Recommended
"Thu, 14 Mar 2024",12 - 1AM,14,0,98.8,87.3,0,N,Not Recommended
"Thu, 14 Mar 2024",1 - 2AM,15.1,0,99.9,86,0.1,W,Not Recommended
"Thu, 14 Mar 2024",2 - 3AM,15.4,0,100,85.1,0,W,Not Recommended
"Thu, 14 Mar 2024",3 - 4AM,15.7,0,100,83.8,0,N,Not Recommended
"Thu, 14 Mar 2024",4 - 5AM,17.3,0,100,83,0.7,W,Not Recommended
"Thu, 14 Mar 2024",5 - 6AM,18.2,0,100,85.3,0.8,W,Not Recommended
"Thu, 14 Mar 2024",6 - 7AM,18.5,0,99.7,86.1,0.7,W,Not Recommended
"Thu, 14 Mar 2024",7 - 8AM,18.6,0,98.5,86.7,0.2,NW,Not Recommended
"Thu, 14 Mar 2024",8 - 9AM,19.3,0,34.1,86.8,2.2,W,Not Recommended
"Thu, 14 Mar 2024",9 - 10AM,20.7,0,0.6,83.1,5.1,W,Best Conditions
"Thu, 14 Mar 2024",10 - 11AM,21.7,0,0.4,73.7,8.3,W,Best Conditions
"Thu, 14 Mar 2024",11 - 12PM,22.4,0,0.3,70.5,10.9,SW,Best Conditions
"Thu, 14 Mar 2024",12 - 1PM,22.9,0,0.2,67.9,11.5,W,Best Conditions
"Thu, 14 Mar 2024",1 - 2PM,23.7,0,0.3,66.7,11.6,SW,Best Conditions
"Thu, 14 Mar 2024",2 - 3PM,22.8,0,1.4,74.6,12.5,SW,Best Conditions
"Thu, 14 Mar 2024",3 - 4PM,23.2,0,0.3,72.9,11.7,W,Best Conditions
"Thu, 14 Mar 2024",4 - 5PM,22.9,0,0.3,72.3,12.5,SW,Best Conditions
"Thu, 14 Mar 2024",5 - 6PM,22.7,0,0.3,70.4,10.9,W,Best Conditions
"Thu, 14 Mar 2024",6 - 7PM,21.9,0,0.4,73,10.7,W,Best Conditions
"Thu, 14 Mar 2024",7 - 8PM,19.7,0,1.2,81.8,4.2,W,Best Conditions
"Thu, 14 Mar 2024",8 - 9PM,18,0,6.4,86.8,0.3,NW,Not Recommended
"Thu, 14 Mar 2024",9 - 10PM,18,0,3.7,87.1,0.4,NW,Not Recommended
"Thu, 14 Mar 2024",10 - 11PM,17.4,0,20.8,87.6,0.3,NW,Not Recommended
"Thu, 14 Mar 2024",11 - 12AM,17.3,0,19.7,87.7,0.1,W,Not Recommended
"Fri, 15 Mar 2024",12 - 1AM,17,0,23.7,87.5,0.1,N,Not Recommended
"Fri, 15 Mar 2024",1 - 2AM,17.7,0,42.6,87,1.2,NW,Not Recommended
"Fri, 15 Mar 2024",2 - 3AM,18.2,0,18,87.1,2.4,NW,Not Recommended
"Fri, 15 Mar 2024",3 - 4AM,18.7,0,4.2,87.2,3.6,NW,Best Conditions
"Fri, 15 Mar 2024",4 - 5AM,18.9,0,2.9,87.1,5.4,W,Best Conditions
"Fri, 15 Mar 2024",5 - 6AM,18.6,0,49.1,87.5,5.3,W,Best Conditions
"Fri, 15 Mar 2024",6 - 7AM,18.9,0,7.3,86.1,4.9,W,Best Conditions
"Fri, 15 Mar 2024",7 - 8AM,17.8,0.6,96.2,86.6,7.8,SW,Not Recommended
"Fri, 15 Mar 2024",8 - 9AM,16.5,0.4,97.5,85.4,4.1,SW,Not Recommended
"Fri, 15 Mar 2024",9 - 10AM,16.5,0.6,97.1,85.5,0.2,SW,Not Recommended
"Fri, 15 Mar 2024",10 - 11AM,17.3,0,47.7,87.3,0.9,E,Not Recommended
"Fri, 15 Mar 2024",11 - 12PM,17.9,0,42,87.6,0.9,NE,Not Recommended
"Fri, 15 Mar 2024",12 - 1PM,18.6,0,3.1,86.9,2,SW,Not Recommended
"Fri, 15 Mar 2024",1 - 2PM,19,0,8.2,84.3,7.9,SW,Best Conditions
"Fri, 15 Mar 2024",2 - 3PM,17.8,0,18.2,87,9.6,SW,Best Conditions
"Fri, 15 Mar 2024",3 - 4PM,17,0.4,97.6,88.2,6.6,SW,Not Recommended
"Fri, 15 Mar 2024",4 - 5PM,16.5,2.2,93.5,87.5,1.7,SW,Not Recommended
"Fri, 15 Mar 2024",5 - 6PM,16.3,1,94,87,1.7,SW,Not Recommended
"Fri, 15 Mar 2024",6 - 7PM,16.1,1.6,93.6,86,1.5,SW,Not Recommended
"Fri, 15 Mar 2024",7 - 8PM,15.4,1,94.1,86.3,1.6,SW,Not Recommended
"Fri, 15 Mar 2024",8 - 9PM,14.8,0.8,93,86.4,3,SW,Not Recommended
"Fri, 15 Mar 2024",9 - 10PM,14.8,0.2,96.1,86,0.1,W,Not Recommended
"Fri, 15 Mar 2024",10 - 11PM,14.8,0,97.6,85.6,0,SW,Not Recommended
"Fri, 15 Mar 2024",11 - 12AM,14.4,0,97.9,85.6,0,N,Not Recommended
"Sat, 16 Mar 2024",12 - 1AM,13.7,0,98,86.6,0.1,SW,Not Recommended
"Sat, 16 Mar 2024",1 - 2AM,14,0.8,98.6,87.8,3.8,SW,Not Recommended
"Sat, 16 Mar 2024",2 - 3AM,14.1,0.2,98.3,88.6,3.5,SW,Not Recommended
"Sat, 16 Mar 2024",3 - 4AM,13.8,0,97.9,88.6,1.6,SW,Not Recommended
"Sat, 16 Mar 2024",4 - 5AM,13.5,0,39.7,85.2,2.6,SW,Not Recommended
"Sat, 16 Mar 2024",5 - 6AM,13.1,0,2.8,82.4,2.1,SW,Not Recommended
"Sat, 16 Mar 2024",6 - 7AM,12.7,0,1,75.8,1.5,SW,Not Recommended
"Sat, 16 Mar 2024",7 - 8AM,12.3,0,1.3,82.2,0.2,SW,Not Recommended
"Sat, 16 Mar 2024",8 - 9AM,14.9,0,0.5,74.2,2.8,SW,Not Recommended
"Sat, 16 Mar 2024",9 - 10AM,16.7,0,0.3,60.7,12.6,SW,Best Conditions
"Sat, 16 Mar 2024",10 - 11AM,17.1,0,0.3,58.4,18.5,SW,Extreme Caution
"Sat, 16 Mar 2024",11 - 12PM,17.8,0,0.3,57.1,16.2,S,Extreme Caution
"Sat, 16 Mar 2024",12 - 1PM,18.5,0,0.2,56.8,15.9,S,Extreme Caution
"Sat, 16 Mar 2024",1 - 2PM,18.6,0,0.2,56.7,17.9,SW,Extreme Caution
"Sat, 16 Mar 2024",2 - 3PM,18.7,0,0.2,54.7,18.6,S,Extreme Caution
"Sat, 16 Mar 2024",3 - 4PM,18.5,0,0.2,51.4,15.8,S,Extreme Caution
"Sat, 16 Mar 2024",4 - 5PM,18.1,0,0.2,50.2,17,SW,Extreme Caution
"Sat, 16 Mar 2024",5 - 6PM,17.7,0,0.2,52.7,14.5,SW,Best Conditions
"Sat, 16 Mar 2024",6 - 7PM,16.8,0,0.3,56.2,12.5,SW,Best Conditions
"Sat, 16 Mar 2024",7 - 8PM,14.7,0,0.6,64,4.1,SW,Best Conditions
"Sat, 16 Mar 2024",8 - 9PM,10.8,0,46,81.3,0,SW,Not Recommended
"Sat, 16 Mar 2024",9 - 10PM,9.1,0,93.7,89,0.1,N,Not Recommended
"Sat, 16 Mar 2024",10 - 11PM,8.1,0,99,90,0,N,Not Recommended
"Sat, 16 Mar 2024",11 - 12AM,7.7,0,100,89.8,0,N,Not Recommended
"Sun, 17 Mar 2024",12 - 1AM,6.9,0,100,89.6,0,N,Not Recommended
"Sun, 17 Mar 2024",1 - 2AM,6.6,0,100,89.2,0,N,Not Recommended
"Sun, 17 Mar 2024",2 - 3AM,6.1,0,100,89.2,0,N,Not Recommended
"Sun, 17 Mar 2024",3 - 4AM,5.7,0,100,89.1,0,N,Not Recommended
"Sun, 17 Mar 2024",4 - 5AM,5.5,0,100,89,0,N,Not Recommended
"Sun, 17 Mar 2024",5 - 6AM,5.2,0,100,89,0,N,Not Recommended
"Sun, 17 Mar 2024",6 - 7AM,5.1,0,100,89,0,N,Not Recommended
"Sun, 17 Mar 2024",7 - 8AM,6.9,0,100,88.2,0,N,Not Recommended
"Sun, 17 Mar 2024",8 - 9AM,9.1,0,100,87.9,0.3,SW,Not Recommended
"Sun, 17 Mar 2024",9 - 10AM,13.3,0,81.9,86.2,0.8,SW,Not Recommended
"Sun, 17 Mar 2024",10 - 11AM,15.9,0,0.5,77.3,1.7,SW,Not Recommended
"Sun, 17 Mar 2024",11 - 12PM,17.7,0,3.5,71.6,4.9,SW,Best Conditions
"Sun, 17 Mar 2024",12 - 1PM,18.6,0,0.5,68.5,11.6,S,Best Conditions
"Sun, 17 Mar 2024",1 - 2PM,18.3,0,0.7,74.2,11.6,S,Best Conditions
"Sun, 17 Mar 2024",2 - 3PM,18.7,0,0.4,71.7,11.1,S,Best Conditions
"Sun, 17 Mar 2024",3 - 4PM,19.1,0,0.4,67,10.4,S,Best Conditions
"Sun, 17 Mar 2024",4 - 5PM,19.7,0,0.4,61.4,11.6,SW,Best Conditions
"Sun, 17 Mar 2024",5 - 6PM,19.4,0,0.4,62.6,13.3,SW,Best Conditions
"Sun, 17 Mar 2024",6 - 7PM,18,0,0.7,69,9.8,SW,Best Conditions
